@κλείω2|celebrate|LSJ
@κλείω3|call|LSJ
@κλῄζω|make famous, celebrate in song|LSJ
@κλῄζω1|make famous, celebrate in song|LSJ
@κλῄζω2|shut|LSJ
@κλῆρος|lot|LSJ
@κλῆρος1|lot|LSJ
@κλῆρος2|a beetle destructive in bee-hives, Clerus apiarius|LSJ
@κλῆσις|calling, call|LSJ
@κλῆσις1|calling, call|LSJ
@κλῆσις2|closing|LSJ
@κνύζα|itch|LSJ
@κνύζα1|itch|LSJ
@κνύζα3|corrupt, wrinkled|LSJ
@κομέω|take care of, tend|LSJ
@κομέω1|take care of, tend|LSJ
@κομμός|striking|LSJ
@κομμός1|striking|LSJ
@κομμός2|care bestowed on dress or adornment|LSJ
@κομμός3|molar teeth|LSJ
@κοντάριον2|spear|LSJ
@κοντός|pole, punting-pole|LSJ
@κοντός1|pole, punting-pole|LSJ
@κοντός2|short|LSJ
@κοπίζω|talk idly, lie|LSJ
@κοπίζω1|talk idly, lie|LSJ
@κοπίζω2|celebrate the|LSJ
@κορέω|sweep out|LSJ
@κορέω1|sweep out|LSJ
@κορίζω|to be infested with bugs|LSJ
@κορίζω1|to be infested with bugs|LSJ
@κορίζω2|sweep|LSJ
@κορεία|brushing: attendance|LSJ
@κορεία1|brushing: attendance|LSJ
@κορεία2|maidenhood|LSJ
@κορός|dark, black|LSJ
@κορός1|dark, black|LSJ
@κορός2|pure|LSJ
@κουρίζω|to be a youth|LSJ
@κουρίζω1|to be a youth|LSJ
@κουρίζω2|clip, shear|LSJ
@κοῦρος2|loppings, twigs stripped from a tree|LSJ
@κράμβος|loud, ringing|LSJ
@κράμβος1|loud, ringing|LSJ
@κράμβος2|blight in grapes, when they shrivel|LSJ
@κράνος|helmet|LSJ
@κράνος1|helmet|LSJ
@κράνος2|rod of cherry-wood|LSJ
@κρήτη|creta, chalk|LSJ
@κραῦρος|a disease of bees|LSJ
@κραῦρος1|a disease of bees|LSJ
@κραῦρος2|brittle, friable|LSJ
@κρημνός|overhanging bank|LSJ
@κρημνός1|overhanging bank|LSJ
@κωρυκίς|leaf-gall in elms|LSJ
@κόριον|little girl|LSJ
@κόριον1|little girl|LSJ
@κόρος|satiety, surfeit|LSJ
@κόρος1|satiety, surfeit|LSJ
@κόρος2|boy, lad|LSJ
@κόρος3|besom|LSJ
@κόρος4|kor|LSJ
@κύμβη|hollow of a vessel: drinking-cup, bowl|LSJ
@κύμβη1|hollow of a vessel: drinking-cup, bowl|LSJ
@κύμβη2|head|LSJ
@κύπρινος|made of copper|LSJ
@κύπρινος1|made of copper|LSJ
@κύπρινος2|made from the flower of|LSJ
@κύπριος|of copper|LSJ
@κύπρος|henna, Lawsonia inermis|LSJ
@κώρυκος|leathern sack or wallet for provisions|LSJ
@κῦρος|supreme power, authority|LSJ
@κῶς1|public prison|LSJ
@λάχνος|wool|LSJ
@λάχνος1|wool|LSJ
@λάχνος2|glutton|LSJ
@λάω2|seize, hold|LSJ
@λέκιθος|gruel|LSJ
@λέκιθος1|gruel|LSJ
@λέκιθος2|yolk of an egg|LSJ
@λήϊον|standing crop|LSJ
@λήϊον1|standing crop|LSJ
@λίνος|the Bands|LSJ
@λίς|lion|LSJ
@λίς1|lion|LSJ
@λίς2|smooth|LSJ
@λίψ|the SW. wind|LSJ
@λίψ1|the SW. wind|LSJ
@λίψ2|stream|LSJ
@λαιμός|throat, gullet|LSJ
@λαιμός1|throat, gullet|LSJ
@λαιμός2|impudently|LSJ
@λαιός|blue thrush, Petrocichla cyanus|LSJ
@λαιός1|blue thrush, Petrocichla cyanus|LSJ
@λαιός2|left|LSJ
@λαμπάς|torch|LSJ
@λαμπάς1|torch|LSJ
@λαμπάς2|torch-lit|LSJ
@λεία|tool for smoothing stone|LSJ
@λεία1|tool for smoothing stone|LSJ
@λεία2|booty, plunder|LSJ
@λεώδης|popular, common|LSJ
@λεώδης1|popular, common|LSJ
@λεῦκος1|a fish|LSJ
@λιάζω2|to be over-enthusiastic|LSJ
@λιβανωτίς|rosemary frankincense|LSJ
@λιβανωτίς1|rosemary frankincense|LSJ
@λιβανωτίς2|Cultes Égyptiens|LSJ
@λιμηρός|hungry, causing hunger|LSJ
@λιμηρός1|hungry, causing hunger|LSJ
@λιμηρός2|furnished with a good harbour|LSJ
@λιπαρία|persistence, perseverance|LSJ
@λιπαρία1|persistence, perseverance|LSJ
@λιπαρία2|fatness|LSJ
@λιτός|simple, inexpensive, frugal|LSJ
@λιτός1|simple, inexpensive, frugal|LSJ
@λιτός3|suppliant, supplicatory|LSJ
@λογάς|picked, chosen|LSJ
@λογάς1|picked, chosen|LSJ
@λογάς2|whites of the eyes|LSJ
@λοιγός|ruin, havoc|LSJ
@λοιγός1|ruin, havoc|LSJ
@λοῖσθος|left behind, last|LSJ
@λοῖσθος1|left behind, last|LSJ
@λοῖσθος2|beam|LSJ
@λυμαίνομαι|cleanse from dirt|LSJ
@λυμαίνομαι1|cleanse from dirt|LSJ
@λυμαίνομαι2|outrage, maltreat|LSJ
@λόγχη|spear-head|LSJ
@λόγχη1|spear-head|LSJ
@λόγχη2|lot|LSJ
@λύγξ|lynx, Felis lynx|LSJ
@λύγξ1|lynx, Felis lynx|LSJ
@λύγξ2|hiccup|LSJ
@λῆξις|determination or appointment by lot|LSJ
@λῆξις1|determination or appointment by lot|LSJ
@λῆξις2|cessation|LSJ
@λῆρος|trash, trumpery|LSJ
@λῆρος1|trash, trumpery|LSJ
@λῆρος2|gold ornament|LSJ
@λῦμα|water used in washing|LSJ
@λῦμα1|water used in washing|LSJ
@μά|by|LSJ
@μά1|by|LSJ
@μάψ2|in vain, without result|LSJ
@μέλε2|my friend|LSJ
@μέλινος2|ashen|LSJ
@μέλπω|celebrate with song and dance|LSJ
@μέλπω1|celebrate with song and dance|LSJ
@μέλπω2|sing before or first|LSJ
@μέτειμι|sum), to be among|LSJ
@μέτειμι1|sum), to be among|LSJ
@μέτειμι2|go between or among|LSJ
@μήρινθος2|cord, line, string|LSJ
@μήτρα|womb|LSJ
@μήτρα1|womb|LSJ
@μήτρα2|register of house-property|LSJ
@μίτρα|maiden's girdle|LSJ
@μαλός|white|LSJ
@μαλός1|white|LSJ
@μαλός2|white-tailed|LSJ
@μαῖα|good mother|LSJ
@μαῦλις|bawd, procuress|LSJ
@μαῦλις1|bawd, procuress|LSJ
@μαῦλις2|knife|LSJ
@μείρομαι|receive as one's portion|LSJ
@μείρομαι1|receive as one's portion|LSJ
@μελίζω|dismember, cutin pieces|LSJ
@μελίζω1|dismember, cutin pieces|LSJ
@μελίζω2|modulate, sing|LSJ
@μεῖον2|lamb or sheep offered at the Athenian Apaturia|LSJ
@μηλίς2|a distemper of asses|LSJ
@μηλίς3|yellow pigment|LSJ
@μονία|changelessness|LSJ
@μονία1|changelessness|LSJ
@μονία2|solitude, celibacy|LSJ
@μοναυλία|solo on the flute|LSJ
@μοναυλία1|solo on the flute|LSJ
@μοναυλία2|living alone, celibacy|LSJ
@μορία|the sacred olives|LSJ
@μορία1|the sacred olives|LSJ
@μυλλός|awry, crooked|LSJ
@μυλλός1|awry, crooked|LSJ
@μυλλός2|pudenda muliebria|LSJ
@μυωτός|made of mouse-skin|LSJ
@μυωτός1|made of mouse-skin|LSJ
@μυωτός2|furnished with muscles|LSJ
@μόριος|of burial|LSJ
@μόσχος|young shoot or twig|LSJ
@μόσχος1|young shoot or twig|LSJ
@μόσχος2|calf, young bull|LSJ
@μόσχος3|musk|LSJ
@μύδος|damp: clamminess, decay|LSJ
@μύδος1|damp: clamminess, decay|LSJ
@μύζω|make the sound|LSJ
@μύζω1|make the sound|LSJ
@μύξα|discharge from the nose|LSJ
@μύξα1|discharge from the nose|LSJ
@μύξα2|sebesten, Cordia Myxa|LSJ
@μύουρος|tapering|LSJ
@μύουρος1|tapering|LSJ
@μύουρος2|mouse-tail|LSJ
@μὴ|nay but . . , not so, but|LSJ
@μὴ1|nay but . . , not so, but|LSJ
@μὴ2|certainly not|LSJ
@μὴ3|lest|LSJ
@μὴ4|not to speak of . . , let alone|LSJ
@μὴ5|fear or apprehension|LSJ
@μὴ6|never yet|LSJ
@μῆδος1|counsels, plans, arts|LSJ
@μῆδος2|genitals|LSJ
@μῆλον|sheep or goat|LSJ
@μῆλον1|sheep or goat|LSJ
@μῆλον2|apple|LSJ
@νέατος|uttermost, lowest|LSJ
@νέατος1|uttermost, lowest|LSJ
@νέατος2|latest, last|LSJ
@νέω|swim|LSJ
@νέω1|swim|LSJ
@νέω2|spin|LSJ
@νέω3|heap, pile up|LSJ
@νέω4|next year|LSJ
@ναός|temple|LSJ
@ναός1|temple|LSJ
@νειρός|lowest|LSJ
@νειρός1|lowest|LSJ
@νειρός2|strong, vehement|LSJ
@νεουργός|newmade, new|LSJ
@νεουργός1|newmade, new|LSJ
@νεουργός2|shipbuilder|LSJ
@νευστικός|able to swim|LSJ
@νευστικός1|able to swim|LSJ
@νευστικός2|inclining, declining|LSJ
@νεόδμητος|newly tamed|LSJ
@νεόδμητος1|newly tamed|LSJ
@νεόδμητος2|new-built|LSJ
@νεόρρυτος|fresh-flowing|LSJ
@νεόρρυτος1|fresh-flowing|LSJ
@νεόρρυτος2|newly drawn|LSJ
@νεῦσις|inclination, tendency|LSJ
@νεῦσις1|inclination, tendency|LSJ
@νεῦσις2|swimming|LSJ
@νόμιος|of shepherds|LSJ
@νόμιος1|of shepherds|LSJ
@νῆσις|spinning|LSJ
@νῆσις1|spinning|LSJ
@νῆσις2|accumulation|LSJ
@νῆϊς|unknowing of, unpractised in|LSJ
@νῆϊς1|unknowing of, unpractised in|LSJ
@ξ1|to be poured over|LSJ
@ξ2|to be drawn ashore, drawn up in line|LSJ
@ξ3|bounteous giver|LSJ
@ξυνάν2|joint-owner, partner|LSJ
@ξυρόν|razor|LSJ
@ξυρόν1|razor|LSJ
@ξυστός|shaved, whittled|LSJ
@ξυστός1|shaved, whittled|LSJ
@ξυστός2|walking-place|LSJ
@οἰνίζω|resemble wine|LSJ
@οἰνίζω1|resemble wine|LSJ
@οἴνη|the vine|LSJ
@οἴνη1|the vine|LSJ
@οἴνη2|the ace|LSJ
@οὐδός|threshold|LSJ
@οὐδός1|threshold|LSJ
@οὐδός2|way|LSJ
@οὐλή2|wound scarred over, scar|LSJ
@οὐρέω|make water|LSJ
@οὐρέω1|make water|LSJ
@οὐρέω2|watch|LSJ
@οὐρία2|a water-bird|LSJ
@οὐρίζω2|carry with a fair wind, waft on the way|LSJ
@οὐραῖος|of the tail|LSJ
@οὐραῖος1|of the tail|LSJ
@οὔ|surely not, certainly not|LSJ
@οὔ1|surely not, certainly not|LSJ
@οὔ2|surely not|LSJ
@οὔ3|not at all|LSJ
@οὔ4|nowhere|LSJ
@οὔ5|nowhere|LSJ
@οὔ6|not ever, never|LSJ
@οὔ7|surely you do not mean that . . ?|LSJ
@οὔριος|with a fair wind|LSJ
@οὔριος1|with a fair wind|LSJ
@οὔριος2|of or for urine|LSJ
@οὔτι|in no wise|LSJ
@οὔτι1|in no wise|LSJ
@οὔτι2|not, I suppose . . , surely you do not mean that|LSJ
@οὔτι3|not at all yet|LSJ
@οὖλος|whole, entire|LSJ
@οὖλος1|whole, entire|LSJ
@οὖλος2|woolly, of thick, fleecy wool|LSJ
@οὖλος3|destructive, baneful, cruel|LSJ
@οὖλος4|corn-sheaf|LSJ
@οὖρον|urine|LSJ
@οὖρον1|urine|LSJ
@οὖρον2|limit, range|LSJ
@οὖρος|fair wind|LSJ
@οὖρος1|fair wind|LSJ
@οὖρος2|watcher, guardian|LSJ
@οὖρος4|urus, Bos primigenius|LSJ
@πάλη|wrestling|LSJ
@πάλη1|wrestling|LSJ
@πάλη2|the finest meal|LSJ
@πάν|fish|LSJ
@πάνορμος|always fit for mooring in|LSJ
@πάραυλος|dwelling beside|LSJ
@πάραυλος1|dwelling beside|LSJ
@πάραυλος2|discordant, out of tune|LSJ
@πάροδος2|way by or past, passage|LSJ
@πάρος1|aforetime, formerly|LSJ
@πάρουρος|one who keeps watch beside|LSJ
@πάρουρος1|one who keeps watch beside|LSJ
@πάρουρος2|beside the tail|LSJ
@πάροχος|one who sits beside|LSJ
@πάροχος1|one who sits beside|LSJ
@πάροχος2|provider|LSJ
@πάτος|trodden or beaten way, path|LSJ
@πάτος1|trodden or beaten way, path|LSJ
@πάτος2|robe worn by Hera|LSJ
@πέδορτος|rising from the ground|LSJ
@πέδορτος1|rising from the ground|LSJ
@πέρα|beyond, further|LSJ
@πέρα1|beyond, further|LSJ
@πέρα2|to a foreign city|LSJ
@πίασμα|that which makes fat|LSJ
@πίασμα1|that which makes fat|LSJ
@παλαιστής|wrestler|LSJ
@παλαιστής1|wrestler|LSJ
@πανός2|torch|LSJ
@παράλληλος|beside one another, side by side|LSJ
@παράλληλος1|beside one another, side by side|LSJ
@παράλληλος2|beyond calculation, unexpected, unlooked for|LSJ
@παράφασις|address, encouragement, consolation|LSJ
@παράφασις1|address, encouragement, consolation|LSJ
@παράφασις2|image in a mirror|LSJ
@παραλληλία|being side by side, repetition|LSJ
@παραλληλία1|being side by side, repetition|LSJ
@παραλληλία2|false form|LSJ
@παραλληλισμός|equating|LSJ
@παραλληλισμός1|equating|LSJ
@παραλληλισμός2|false reasoning, fallacy|LSJ
@παραφάσσω|feel gently with the finger|LSJ
@παραφάσσω1|feel gently with the finger|LSJ
@παστός|sprinkled with salt, salted|LSJ
@παστός1|sprinkled with salt, salted|LSJ
@παστός2|woman's chamber, bridal chamber|LSJ
@περ|very much, however much.|LSJ
@περ1|very much, however much.|LSJ
@περίαλλος|before all others|LSJ
@περίαλλος1|before all others|LSJ
@περίδρομος|running round, encircling|LSJ
@περίδρομος1|running round, encircling|LSJ
@περίδρομος2|that which surrounds, edge, rim|LSJ
@περίοδος|one who goes the rounds, patrol|LSJ
@περίοδος1|one who goes the rounds, patrol|LSJ
@περίοδος2|going round, marching round, flank march|LSJ
@περίπλοος|sailing round|LSJ
@περίπλοος1|sailing round|LSJ
@περίπλοος2|circumnavigation|LSJ
@περινέω|swim round|LSJ
@περινέω1|swim round|LSJ
@περινέω2|pile, heap round|LSJ
@περισκελής|very hard|LSJ
@περισκελής1|very hard|LSJ
@περισκελής2|round the leg|LSJ
@περιστένω|make narrow, compress, contract|LSJ
@περιστένω1|make narrow, compress, contract|LSJ
@περιστένω2|moan about or over|LSJ
@περσέπολις|destroyer of cities|LSJ
@πεῖ2|where?|LSJ
@πεῖσμα|ship's cable|LSJ
@πεῖσμα1|ship's cable|LSJ
@πεῖσμα2|persuasion, confidence|LSJ
@πιθών|cellar|LSJ
@πιθών1|cellar|LSJ
@πιστικός|liquid|LSJ
@πιστικός1|liquid|LSJ
@πιστικός2|faithful|LSJ
@πλάζω|turn aside or away from|LSJ
@πλάζω1|turn aside or away from|LSJ
@πλάτος|breadth, width|LSJ
@πλάτος1|breadth, width|LSJ
@πλάτων|ladle|LSJ
@ποιώδης2|qualitative|LSJ
@πολιάς|grey-haired|LSJ
@πολιοῦχος2|greyhaired|LSJ
@πολιᾶχος2|protecting a city|LSJ
@πολυδειράς|with many ridges|LSJ
@πολυδειράς1|with many ridges|LSJ
@πολυδειράς2|many-necked|LSJ
@πολυτειρής|wearying much|LSJ
@πολυτειρής1|wearying much|LSJ
@πολυτειρής2|rich in stars|LSJ
@πολύβροχος|freshly infused several times|LSJ
@πολύβροχος1|freshly infused several times|LSJ
@πολύβροχος2|with many nooses|LSJ
@πολύπους|many-footed|LSJ
@πολύπους1|many-footed|LSJ
@πολύπους2|poulp or octopus|LSJ
@πολύπυρος|rich in corn|LSJ
@πολύπυρος1|rich in corn|LSJ
@πολύπυρος2|full of fire|LSJ
